,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
250,2060022400,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36990362071586,127.1227176679369
251,2060027500,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.375285745693674,127.12176782395267
252,2060007400,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34224643245171,127.11609191848783
253,2060006700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34044671433589,127.11611685625101
254,2060005800,101,¹«Áö°³»ç°Å¸®,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.338143464316374,127.116136761039
255,2060010300,101,ÇÏ¾á¸¶À»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34654277681864,127.11607163732961
256,2060029100,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37720793275498,127.11031851195253
257,2060027800,101,Á¤ÀÚ»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37545530793491,127.11224569850167
258,2060026100,101,¹é±Ã»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37367924520014,127.10980432473916
259,2060025100,101,¹é±Ã»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37239068259433,127.10808010599489
260,2060020000,101,±Ã³»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.3685025893675,127.10801666787272
261,2060015000,101,±Ý°î±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36344293238169,127.10807719984372
262,2060013600,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35994043301709,127.11479966784887
263,2060013300,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35992787030046,127.10594741747269
264,2060013500,101,ºÒÁ¤±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35993546387827,127.10807807465325
265,2060013700,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35994246474813,127.10983016768736
266,2060012900,101,±Ý°î»ç°Å¸®,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35666765107035,127.10849163629864
267,2060012200,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.353411151754095,127.10601710527105
268,2060012400,101,Ã»¼Ö¸¶À»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35350346432024,127.10882954289382
269,2060011700,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.351089213333445,127.11522688680789
270,2060011100,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35007058967903,127.10632163784031
271,2060010100,101,¹Ì±Ý»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.345880308275284,127.10890435486093
272,2060008400,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.343594901312,127.1089013241113
273,2060007500,101,µ¿¸·±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34262683896977,127.10890782365604
274,2060006900,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34072527664353,127.10894504365936
275,2060006500,101,¿À¸®¿ª»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.339714026083115,127.10897357476591
276,2060005500,101,¿À¸®»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.338098369988224,127.10898698032804
277,2060005700,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33812458900352,127.11308463727069
278,2060005600,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33810833917884,127.11173869858786
279,2060024300,101,³»Á¤»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37158933932128,127.11651488668741
280,2060019600,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.368472432921465,127.12077848095582
281,2060015700,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36347393258509,127.11899482440916
282,2060013000,101,ºÒÁ¤»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.359224338498336,127.11901126153049
283,2060012000,101,µ¹¸¶±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35323993276969,127.11711035536895
284,2060013100,101,-,1,,sn_si-kg,5,00000,206,999,,37.35946030733457,127.12232110621476
285,2060025400,101,-,1,,sn_si-kg,5,00000,206,999,,37.37258118230645,127.11541963696361
286,2060025900,101,-,1,,sn_si-kg,5,00000,206,999,,37.37348015082281,127.11442691862413
287,2060017600,101,-,1,,sn_si-kg,5,00000,206,999,,37.36563246397357,127.10805101199301
288,2060018500,101,-,1,,sn_si-kg,5,00000,206,999,,37.36667286951024,127.10803857452161
289,2060013800,101,-,1,,sn_si-kg,5,00000,206,999,,37.359955557524664,127.11329710544159
290,2060013900,101,-,0,,sn_si-kg,5,00000,206,999,,37.35997105761234,127.11176019949777
291,2060000300,101,-,1,,sn_si-kg,5,00000,206,999,,37.34664702610186,127.10161554309279
292,2060011300,101,±Ý°îIC,0,,sn_si-kg,5,00000,206,999,,37.350079651437575,127.10290826261304
293,2060011400,101,-,1,,sn_si-kg,5,00000,206,999,,37.350083995123285,127.11201023016976
294,2060005400,101,-,0,,sn_si-kg,5,00000,206,999,,37.338093682622635,127.11031135543247
295,2060007000,101,-,0,,sn_si-kg,5,00000,206,999,,37.340728463786775,127.109577042717
296,2060007100,101,-,0,,sn_si-kg,5,00000,206,999,,37.34073205712175,127.11028682449617
297,2060006800,102,-,0,,sn_si-kg,5,00000,206,999,,37.340596901526624,127.1123848241183
298,2060009600,101,-,0,,sn_si-kg,5,00000,206,999,,37.345431745057105,127.11034948074536
299,2060009500,101,-,0,,sn_si-kg,5,00000,206,999,,37.34542946385509,127.10985744986549
300,2060008800,101,-,0,,sn_si-kg,5,00000,206,999,,37.344342370061746,127.1116677308227
301,2060009800,101,-,0,,sn_si-kg,5,00000,206,999,,37.345439525955356,127.11201141827657
302,2060009700,101,-,0,,sn_si-kg,5,00000,206,999,,37.345437870768954,127.11165588694078
303,2060009000,101,-,0,,sn_si-kg,5,00000,206,999,,37.34434715101682,127.10987485547493
304,2060008300,101,-,0,,sn_si-kg,5,00000,206,999,,37.3435837135118,127.10988713673255
305,2060008900,101,-,0,,sn_si-kg,5,00000,206,999,,37.34434587017738,127.11035648119677
306,2060008700,101,-,0,,sn_si-kg,5,00000,206,999,,37.344341432319716,127.11202298115961
307,2060009900,101,-,0,,sn_si-kg,5,00000,206,999,,37.34587077565705,127.1098503552521
308,2060010200,101,-,1,,sn_si-kg,5,00000,206,999,,37.34646524487782,127.11999748130773
309,2060005200,101,-,0,,sn_si-kg,5,00000,206,999,,37.33589505711882,127.11174110616943
310,2060006600,101,-,0,,sn_si-kg,5,00000,206,999,,37.34007893277327,127.110288855446
311,2060005300,101,-,1,,sn_si-kg,5,00000,206,999,,37.337427244436405,127.11173913743572
312,2060005000,103,-,1,,sn_si-kg,5,00000,206,999,,37.334118401571935,127.11809941838362
313,2060009300,101,-,0,,sn_si-kg,5,00000,206,999,,37.34506399493096,127.11035185542845
314,2060009400,101,-,0,,sn_si-kg,5,00000,206,999,,37.345076120031045,127.11165979334606
315,2060029700,101,-,1,,sn_si-kg,5,00000,206,999,,37.37765305734186,127.11094982415048
316,2060029200,101,-,0,,sn_si-kg,5,00000,206,999,,37.37729302682107,127.11355294898989
317,2060024500,101,-,0,,sn_si-kg,5,00000,206,999,,37.37176987004645,127.10980451200844
318,2060026000,101,-,0,,sn_si-kg,5,00000,206,999,,37.37350715179183,127.11920535505837
319,2060025200,101,´ÃÇª¸¥°íµîÇÐ±³,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.3724093392762,127.10592585512187
320,2060020100,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36851999588429,127.10980485570782
321,2060020400,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36852711972163,127.11473951228415
322,2060015300,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36345952694306,127.10594651249734
323,2060015200,101,½Å±â»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.363459338285345,127.11477073063233
324,2060012800,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35665127654143,127.10594498013413
325,2060011800,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.351391088682504,127.1062280750188
326,2060010000,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.345877713322835,127.11200885497675
327,2060008100,102,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34344337044311,127.10590523022478
328,2060008000,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34343362013261,127.11202173081168
329,2060007800,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34264821424932,127.10591148063672
330,2060007600,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34263052590112,127.10446460607628
331,2060007700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.342633369410386,127.10738023127129
332,2060007200,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.34073912039018,127.11168804311276
333,2060006200,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33969533894941,127.1044786054072
334,2060006300,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.339699056966786,127.10593826202906
335,2060006400,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.339704338734215,127.10738948104306
336,2060006000,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33836121389869,127.10467748020794
337,2060011500,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35059549484067,127.12001704328094
338,2060006100,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33914027633346,127.12075426228738
339,2060005900,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.33821993202343,127.1190682935159
340,2060005100,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.335800588654514,127.11771479309462
341,2060028700,101,-,0,,sn_si-kg,5,00000,206,999,,37.37680515131223,127.11547785557853
342,2060014800,101,-,1,,sn_si-kg,5,00000,206,999,,37.36169493293915,127.11478523092482
343,2060021000,101,-,0,,sn_si-kg,5,00000,206,999,,37.36937693215055,127.10594360579124
344,2060023700,101,-,0,,sn_si-kg,5,00000,206,999,,37.370955902126504,127.10593435598379
345,2060019900,101,-,0,,sn_si-kg,5,00000,206,999,,37.36850127576849,127.10714979283654
346,2060021600,101,-,0,,sn_si-kg,5,00000,206,999,,37.36970452671724,127.10980473060363
347,2060023000,101,-,0,,sn_si-kg,5,00000,206,999,,37.37046771342638,127.10980466881162
348,2060024400,101,-,0,,sn_si-kg,5,00000,206,999,,37.37170555810159,127.11421844861418
349,2060025000,101,-,0,,sn_si-kg,5,00000,206,999,,37.37230793233937,127.11504476184221
350,2060024900,101,-,0,,sn_si-kg,5,00000,206,999,,37.37221871318641,127.11260454345835
351,2060025800,101,-,0,,sn_si-kg,5,00000,206,999,,37.373200370156304,127.11402273094221
352,2060023100,101,-,0,,sn_si-kg,5,00000,206,999,,37.37047846338156,127.11164891788549
353,2060021700,101,-,0,,sn_si-kg,5,00000,206,999,,37.36971349505645,127.11165598034363
354,2060025500,101,-,0,,sn_si-kg,5,00000,206,999,,37.37262046420471,127.11318494890648
355,2060024000,101,-,0,,sn_si-kg,5,00000,206,999,,37.37129233894956,127.11365157382257
356,2060024100,101,-,0,,sn_si-kg,5,00000,206,999,,37.37149340139252,127.11392738719117
357,2060023800,101,-,0,,sn_si-kg,5,00000,206,999,,37.37103549541013,127.11497532404454
358,2060023500,101,-,0,,sn_si-kg,5,00000,206,999,,37.370831369991535,127.11468848066446
359,2060022000,101,-,1,,sn_si-kg,5,00000,206,999,,37.36972852582544,127.11476444900813
360,2060020200,101,-,0,,sn_si-kg,5,00000,206,999,,37.368522714431634,127.11166691825224
361,2060021900,101,-,0,,sn_si-kg,5,00000,206,999,,37.36972621404614,127.11428682488302
362,2060023200,101,-,1,,sn_si-kg,5,00000,206,999,,37.370713932527536,127.11533854325833
363,2060020300,101,-,0,,sn_si-kg,5,00000,206,999,,37.3685249014604,127.11319088684803
364,2060017500,101,-,0,,sn_si-kg,5,00000,206,999,,37.36562115114421,127.10691319959663
365,2060017400,101,-,0,,sn_si-kg,5,00000,206,999,,37.365611557391794,127.10594748026647
366,2060018600,101,-,0,,sn_si-kg,5,00000,206,999,,37.36667386974537,127.10748563696417
367,2060019200,101,-,0,,sn_si-kg,5,00000,206,999,,37.36788386950926,127.10594844916774
368,2060018700,101,-,0,,sn_si-kg,5,00000,206,999,,37.366676682533736,127.10594794948001
369,2060016200,101,-,0,,sn_si-kg,5,00000,206,999,,37.364163307671376,127.10594682465033
370,2060015400,101,-,0,,sn_si-kg,5,00000,206,999,,37.36346221405679,127.11329341766836
371,2060014500,101,-,0,,sn_si-kg,5,00000,206,999,,37.36168899546103,127.10981573101519
372,2060014700,101,-,0,,sn_si-kg,5,00000,206,999,,37.361693182474795,127.1132952938139
373,2060014200,101,-,0,,sn_si-kg,5,00000,206,999,,37.36071183888838,127.11329632451165
374,2060014100,101,-,0,,sn_si-kg,5,00000,206,999,,37.360706869971736,127.11175123074236
375,2060014300,101,-,1,,sn_si-kg,5,00000,206,999,,37.36071662079299,127.11479329282237
376,2060014600,101,-,0,,sn_si-kg,5,00000,206,999,,37.361691338801855,127.1117391989134
377,2060023300,101,-,0,,sn_si-kg,5,00000,206,999,,37.37073471322949,127.14338988686131
378,2060022100,101,-,0,,sn_si-kg,5,00000,206,999,,37.369782495387334,127.14205179273071
379,2060018800,101,-,1,,sn_si-kg,5,00000,206,999,,37.3669029643667,127.14120857508026
380,2060019300,101,-,0,,sn_si-kg,5,00000,206,999,,37.36792683898002,127.1440623868681
381,2060018400,101,-,0,,sn_si-kg,5,00000,206,999,,37.36651508936928,127.1444665425798
382,2060026900,101,-,0,,sn_si-kg,5,00000,206,999,,37.37458158907856,127.14442301272946
383,2060028100,101,-,0,,sn_si-kg,5,00000,206,999,,37.37576533928561,127.1410147931371
384,2060028400,101,-,0,,sn_si-kg,5,00000,206,999,,37.37602980761516,127.14137960635755
385,2060027400,101,-,0,,sn_si-kg,5,00000,206,999,,37.37500918313412,127.14256694886083
386,2060027300,101,-,0,,sn_si-kg,5,00000,206,999,,37.37493496357398,127.1445521687592
387,2060027100,101,-,0,,sn_si-kg,5,00000,206,999,,37.374753558078886,127.14366960484722
388,2060028800,101,-,0,,sn_si-kg,5,00000,206,999,,37.377055870245776,127.1393200430216
389,2060021400,101,-,0,,sn_si-kg,5,00000,206,999,,37.3695531208268,127.1456241369958
390,2060025600,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.372853182844395,127.14156376192032
391,2060024700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37214258903948,127.1407261363729
392,2060023900,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.371234057179265,127.13946985588548
393,2060023600,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.370949433307125,127.14464898012147
394,2060022800,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37035321393782,127.14381498011467
395,2060022600,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37015871391846,127.14542672978844
396,2060022200,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.369800276858754,127.14445488707725
397,2060021200,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.369446901087635,127.1370406369298
398,2060021100,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36939737020715,127.14247348133848
399,2060020700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.368911620906836,127.1430544184757
400,2060020600,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36890187022961,127.14427597985036
401,2060020500,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.368828995311574,127.14167835564572
402,2060019500,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36828793254987,127.1449698559463
403,2060019400,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.36820471413094,127.14241682482213
404,2060019100,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.367745869674806,127.14018348023113
405,2060019000,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.367560088908824,127.1457994183702
406,2060026600,101,-,0,,sn_si-kg,5,00000,206,999,,37.37429180766386,127.14563923130885
407,2060029600,103,-,0,,sn_si-kg,5,00000,206,999,,37.377533151457136,127.13999785578892
408,2060028500,101,-,0,,sn_si-kg,5,00000,206,999,,37.376616557765644,127.1400418252053
409,2060029500,101,-,0,,sn_si-kg,5,00000,206,999,,37.377337275646134,127.14103182436513
410,2060028600,101,-,0,,sn_si-kg,5,00000,206,999,,37.37674193249457,127.14169554267566
411,2060017300,102,-,0,,sn_si-kg,5,00000,206,999,,37.36546527638312,127.1405529801743
412,2060016600,102,-,0,,sn_si-kg,5,00000,206,999,,37.364696839431566,127.14116173040671
413,2060016900,102,-,0,,sn_si-kg,5,00000,206,999,,37.364910463579854,127.1419305747976
414,2060017000,101,-,0,,sn_si-kg,5,00000,206,999,,37.3650645263136,127.14137616905018
415,2060018200,101,-,1,,sn_si-kg,5,00000,206,999,,37.36632902708743,127.14211366872041
416,2060018000,101,-,0,,sn_si-kg,5,00000,206,999,,37.36599230803726,127.14191729360373
417,2060017700,101,-,0,,sn_si-kg,5,00000,206,999,,37.365735588919165,127.1417675431936
418,2060001400,101,¼­´ç»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37627296375204,127.1395701055447
419,2060026800,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37453352634927,127.13712041831364
420,2060026300,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37397337020964,127.13637457437639
421,2060014400,105,-,0,,sn_si-kg,5,00000,206,999,,37.36112590080647,127.14975210555222
422,2060020800,104,-,0,,sn_si-kg,5,00000,206,999,,37.369062245485146,127.12157763781984
423,2060022900,101,-,0,,sn_si-kg,5,00000,206,999,,37.37044343279759,127.1235212619013
424,2060018300,101,-,1,,sn_si-kg,5,00000,206,999,,37.36636668176114,127.12628407428078
425,2060037800,101,¼­Çö±³»ç°Å¸®,1,,sn_si-kg,5,00000,206,999,,37.38681280810627,127.11651123118233
426,2060030600,101,¹éÇö»ç°Å¸®,1,,sn_si-kg,5,00000,206,999,,37.37837315106404,127.10894107473788
427,2060025300,101,-,1,,sn_si-kg,5,00000,206,999,,37.37246455745098,127.10421204313076
428,2060037000,101,-,0,,sn_si-kg,5,00000,206,999,,37.385831245041864,127.05052129254746
429,2060018100,101,-,0,,sn_si-kg,5,00000,206,999,,37.36619483866472,127.10470476195715
430,2060026400,101,-,0,,sn_si-kg,5,00000,206,999,,37.374045119817744,127.11996163621299
431,2060029000,101,-,0,,sn_si-kg,5,00000,206,999,,37.37711899489058,127.11159916817005
432,2060021800,101,-,0,,sn_si-kg,5,00000,206,999,,37.36972071402631,127.11314741752126
433,2060044900,101,-,1,,sn_si-kg,5,00000,206,999,,37.40545452649349,127.11911132494585
434,2060000200,101,µ¿¿øµ¿»ï°Å¸®,0,,sn_si-kg,5,00000,206,999,,37.34474558840944,127.1016407310605
435,2060010800,101,-,0,,sn_si-kg,5,00000,206,999,,37.349525025979496,127.11201004307178
436,2060010600,101,-,0,,sn_si-kg,5,00000,206,999,,37.348714557187854,127.11200979386592
437,2060010500,101,-,0,,sn_si-kg,5,00000,206,999,,37.348701869685755,127.10991094930878
438,2060010700,101,-,0,,sn_si-kg,5,00000,206,999,,37.34874096456615,127.1066744495848
439,2060010400,101,-,1,,sn_si-kg,5,00000,206,999,,37.34869918251649,127.10887354279477
440,2060011900,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.351392025885005,127.10881919922106
441,2060011000,101,¹Ì±Ý¿ª»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35005530808618,127.10885507376366
442,2060053600,101,-,0,,sn_si-kg,5,00000,206,999,,37.41330355771396,127.1304646995709
443,2060031800,104,³»Á¤±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.38034068210704,127.1191348551868
444,2060032500,104,³»Á¤±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.380865120588645,127.1198871363429
445,2060034300,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.38288774500358,127.11819694932768
446,2060034000,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.38229046394791,127.11734438700474
447,2060033600,104,¼ö³»±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.38206980814749,127.11618410494671
448,2060034700,104,¼ö³»±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.383328464449356,127.11476182391348
449,2060002701,104,¾çÇö±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.390318213866486,127.12210569929208
450,2060003101,104,¾çÇö±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.39102440193631,127.12093416831321
451,2060054900,104,¼º³²±³,1,±³·®,sn_si-kg,5,00000,206,999,,37.41435165155556,127.128713730757
452,2060046800,104,¾ßÅ¾±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.40791458879203,127.12530523091681
453,2060041900,104,¸Å¼Û2±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.39854015192309,127.1200674805018
454,2060022500,104,-,0,,sn_si-kg,5,00000,206,999,,37.37003546345736,127.10421588684974
455,2060019700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.368491838217466,127.10426054311097
456,2060015800,101,-,1,,sn_si-kg,5,00000,206,999,,37.3634941196616,127.10455463670557
457,2060013200,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35992308897129,127.10427285573549
458,2060012700,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.35663983894105,127.10430448080199
459,2060012300,101,-,1,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.353439620157445,127.1043353865277
460,2060028900,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.377108526374926,127.13282291844033
461,2060029800,101,-,0,º¸¿Ï,sn_si-kg,5,00000,206,999,,37.37766093308426,127.13358329335024
462,2060008600,103,-,0,,sn_si-kg,5,00000,206,999,,37.34428949529146,127.1042961998452
463,2060047700,104,-,0,,sn_si-kg,5,00000,206,999,,37.40852643312976,127.11868994944703
464,2060001701,101,-,1,,sn_si-kg,5,00000,206,999,,37.37168077622416,127.10178166770137
465,2060022700,101,-,1,,sn_si-kg,5,00000,206,999,,37.37033287032691,127.0994008245874
466,2060021500,101,-,1,,sn_si-kg,5,00000,206,999,,37.369642526943146,127.09911638711961
467,2060022300,101,-,0,,sn_si-kg,5,00000,206,999,,37.369823338546716,127.09695413698259
468,2060032100,101,-,0,,sn_si-kg,5,00000,206,999,,37.380508901562365,127.04817157434233
469,2060008500,101,-,0,,sn_si-kg,5,00000,206,999,,37.343964183028596,127.12547951259475
470,2060009100,101,-,0,,sn_si-kg,5,00000,206,999,,37.344537181956355,127.12632013717405
471,2060015100,101,-,1,,sn_si-kg,5,00000,206,999,,37.36344999498006,127.10716873045403
472,2060013400,101,-,1,,sn_si-kg,5,00000,206,999,,37.35993196357854,127.10718069918589
473,2060012600,101,-,0,,sn_si-kg,5,00000,206,999,,37.35567021429731,127.1126917617751
474,2060012100,101,-,0,,sn_si-kg,5,00000,206,999,,37.35333055790719,127.11081432450372
475,2060052600,101,-,0,,sn_si-kg,5,00000,206,999,,37.41235905787051,127.1379996061265
476,2060050300,101,-,0,,sn_si-kg,5,00000,206,999,,37.410704619554544,127.1376346989879
477,2060037200,101,-,0,,sn_si-kg,5,00000,206,999,,37.38607715069295,127.1212737933788
478,2060036500,101,-,0,,sn_si-kg,5,00000,206,999,,37.38552627703612,127.12050419948163
479,2060035900,101,-,0,,sn_si-kg,5,00000,206,999,,37.38497005773701,127.11971879325569
480,2060049700,101,-,1,,sn_si-kg,5,00000,206,999,,37.40982808931179,127.12944920025797
481,2060047800,101,-,1,,sn_si-kg,5,00000,206,999,,37.40857630739957,127.12869994927583
482,2060035200,101,-,0,,sn_si-kg,5,00000,206,999,,37.38394730769683,127.13202926149995
483,2060043800,101,-,1,,sn_si-kg,5,00000,206,999,,37.404900151731994,127.12541007496635
484,2060045200,101,-,0,,sn_si-kg,5,00000,206,999,,37.40594130777581,127.12538591808963
485,2060044300,101,-,1,,sn_si-kg,5,00000,206,999,,37.40540208839504,127.12701298083662
486,2060030300,101,-,0,,sn_si-kg,5,00000,206,999,,37.37821393234826,127.13861369962895
487,2060029300,101,-,0,,sn_si-kg,5,00000,206,999,,37.37729408837171,127.13966004329092
488,2060040800,101,-,0,,sn_si-kg,5,00000,206,999,,37.39187602630878,127.12859957479631
489,2060040600,101,-,0,,sn_si-kg,5,00000,206,999,,37.39163008839048,127.1330483238792
490,2060046100,101,-,0,,sn_si-kg,5,00000,206,999,,37.407342152107866,127.14067113687157
491,2060048100,101,-,0,,sn_si-kg,5,00000,206,999,,37.40869365108291,127.1379438240424
492,2060036800,102,-,0,,sn_si-kg,5,00000,206,999,,37.38569630749358,127.13614441830184
493,2060012500,104,µ¹¸¶±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.35413002615049,127.11786035530591
494,2060025700,104,Àå¾È±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.373159995478176,127.1417569495436
495,2060047000,104,¾ßÅ¾8±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.40801127584599,127.13382785619385
496,2060047200,104,¾ßÅ¾7±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.40811693279633,127.13789754320341
497,2060047300,104,¸ñ·Ã±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.408216152036594,127.14005544968282
498,2060011600,104,¹Ì±Ý±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.350659745064334,127.12155548076035
499,2060055000,104,¿©¼öÃµ±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.4143762766861,127.12253435546295
500,2060036700,104,¼­Çö±³(ÅºÃµ7±³),0,±³·®,sn_si-kg,5,00000,206,999,,37.38565955789196,127.11782644874903
501,2060037500,104,¼­Çö±³(ÅºÃµ7±³),0,±³·®,sn_si-kg,5,00000,206,999,,37.386551995245114,127.11682363678841
502,2060041800,104,¸Å¼Û±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.39846008854098,127.12358354410904
503,2060044000,104,¾ßÅ¾±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.40515924511098,127.1562153550093
504,2060041700,104,-,0,,sn_si-kg,5,00000,206,999,,37.39517124519082,127.12047719884842
505,2060042700,101,-,1,,sn_si-kg,5,00000,206,999,,37.39969902649951,127.12541582404167
506,2060042000,101,-,1,,sn_si-kg,5,00000,206,999,,37.39867249545951,127.12541210539901
507,2060042100,101,-,1,,sn_si-kg,5,00000,206,999,,37.39918543259664,127.12749788723693
508,2060010900,103,-,0,,sn_si-kg,5,00000,206,999,,37.34962512000556,127.12366382382378
509,2060000201,104,Á¾¿ø±³,0,±³·®,sn_si-kg,5,00000,206,999,,37.34371558902161,127.1018336053961
